Date,Position,Track Name,Artist,Streams,Date,Region,Continent
2017-11-08,7,Perfect,Ed Sheeran,3062853,2017-11-08,global,
2017-11-08,8,Dusk Till Dawn - Radio Edit,ZAYN,2969874,2017-11-08,global,
2017-11-08,9,Gucci Gang,Lil Pump,2830295,2017-11-08,global,
2017-11-08,10,Let You Down,NF,2787788,2017-11-08,global,
2017-11-09,1,rockstar,Post Malone,5694467,2017-11-09,global,
2017-11-09,2,Havana,Camila Cabello,4625021,2017-11-09,global,
2017-11-09,3,Too Good At Goodbyes,Sam Smith,4030313,2017-11-09,global,
2017-11-09,4,New Rules,Dua Lipa,3652185,2017-11-09,global,
2017-11-09,5,What Lovers Do (feat. SZA),Maroon 5,3463829,2017-11-09,global,
2017-11-09,6,Wolves,Selena Gomez,3211878,2017-11-09,global,
2017-11-09,7,Perfect,Ed Sheeran,3082293,2017-11-09,global,
2017-11-09,8,Gucci Gang,Lil Pump,2948907,2017-11-09,global,
2017-11-09,9,Dusk Till Dawn - Radio Edit,ZAYN,2937778,2017-11-09,global,
2017-11-09,10,Let You Down,NF,2768026,2017-11-09,global,
2017-11-10,1,rockstar,Post Malone,6005639,2017-11-10,global,
2017-11-10,2,Havana,Camila Cabello,4908702,2017-11-10,global,
2017-11-10,3,Too Good At Goodbyes,Sam Smith,3967667,2017-11-10,global,
2017-11-10,4,New Rules,Dua Lipa,3794785,2017-11-10,global,
2017-11-10,5,What Lovers Do (feat. SZA),Maroon 5,3535745,2017-11-10,global,
2017-11-10,6,Perfect,Ed Sheeran,3277255,2017-11-10,global,
2017-11-10,7,Gucci Gang,Lil Pump,3266624,2017-11-10,global,
2017-11-10,8,Wolves,Selena Gomez,3256180,2017-11-10,global,
2017-11-10,9,Dusk Till Dawn - Radio Edit,ZAYN,3006245,2017-11-10,global,
2017-11-10,10,Silence,Marshmello,2895103,2017-11-10,global,
2017-11-11,1,rockstar,Post Malone,5796825,2017-11-11,global,
2017-11-11,2,Havana,Camila Cabello,4949898,2017-11-11,global,
2017-11-11,3,New Rules,Dua Lipa,3755696,2017-11-11,global,
2017-11-11,4,Too Good At Goodbyes,Sam Smith,3727627,2017-11-11,global,
2017-11-11,5,What Lovers Do (feat. SZA),Maroon 5,3452905,2017-11-11,global,
2017-11-11,6,Gucci Gang,Lil Pump,3353885,2017-11-11,global,
2017-11-11,7,Perfect,Ed Sheeran,3208801,2017-11-11,global,
2017-11-11,8,Wolves,Selena Gomez,3113362,2017-11-11,global,
2017-11-11,9,Dusk Till Dawn - Radio Edit,ZAYN,2932510,2017-11-11,global,
2017-11-11,10,Silence,Marshmello,2792412,2017-11-11,global,
2017-11-12,1,rockstar,Post Malone,5016816,2017-11-12,global,
2017-11-12,2,Havana,Camila Cabello,4382344,2017-11-12,global,
2017-11-12,3,Too Good At Goodbyes,Sam Smith,3365421,2017-11-12,global,
2017-11-12,4,New Rules,Dua Lipa,3309395,2017-11-12,global,
2017-11-12,5,What Lovers Do (feat. SZA),Maroon 5,2982272,2017-11-12,global,
2017-11-12,6,Perfect,Ed Sheeran,2977159,2017-11-12,global,
2017-11-12,7,Gucci Gang,Lil Pump,2922587,2017-11-12,global,
2017-11-12,8,Wolves,Selena Gomez,2736074,2017-11-12,global,
2017-11-12,9,Dusk Till Dawn - Radio Edit,ZAYN,2606210,2017-11-12,global,
2017-11-12,10,Silence,Marshmello,2468575,2017-11-12,global,
2017-11-13,1,rockstar,Post Malone,5303506,2017-11-13,global,
2017-11-13,2,Havana,Camila Cabello,4554434,2017-11-13,global,
2017-11-13,3,Too Good At Goodbyes,Sam Smith,3605754,2017-11-13,global,
2017-11-13,4,New Rules,Dua Lipa,3458325,2017-11-13,global,
2017-11-13,5,Perfect,Ed Sheeran,3228678,2017-11-13,global,
2017-11-13,6,What Lovers Do (feat. SZA),Maroon 5,3187820,2017-11-13,global,
2017-11-13,7,Gucci Gang,Lil Pump,3031293,2017-11-13,global,
2017-11-13,8,Wolves,Selena Gomez,3010902,2017-11-13,global,
2017-11-13,9,Dusk Till Dawn - Radio Edit,ZAYN,2766600,2017-11-13,global,
2017-11-13,10,Let You Down,NF,2765852,2017-11-13,global,
2017-11-14,1,rockstar,Post Malone,5420095,2017-11-14,global,
2017-11-14,2,Havana,Camila Cabello,4693715,2017-11-14,global,
2017-11-14,3,Too Good At Goodbyes,Sam Smith,3666560,2017-11-14,global,
2017-11-14,4,New Rules,Dua Lipa,3579649,2017-11-14,global,
2017-11-14,5,Perfect,Ed Sheeran,3328486,2017-11-14,global,
2017-11-14,6,What Lovers Do (feat. SZA),Maroon 5,3288880,2017-11-14,global,
2017-11-14,7,Gucci Gang,Lil Pump,3143203,2017-11-14,global,
2017-11-14,8,Wolves,Selena Gomez,3087039,2017-11-14,global,
2017-11-14,9,Let You Down,NF,2865946,2017-11-14,global,
2017-11-14,10,Dusk Till Dawn - Radio Edit,ZAYN,2837346,2017-11-14,global,
2017-11-15,1,rockstar,Post Malone,5403780,2017-11-15,global,
2017-11-15,2,Havana,Camila Cabello,4664205,2017-11-15,global,
2017-11-15,3,Too Good At Goodbyes,Sam Smith,3640502,2017-11-15,global,
2017-11-15,4,New Rules,Dua Lipa,3610586,2017-11-15,global,
2017-11-15,5,Perfect,Ed Sheeran,3386045,2017-11-15,global,
2017-11-15,6,What Lovers Do (feat. SZA),Maroon 5,3297723,2017-11-15,global,
2017-11-15,7,Gucci Gang,Lil Pump,3209980,2017-11-15,global,
2017-11-15,8,Wolves,Selena Gomez,3097944,2017-11-15,global,
2017-11-15,9,Let You Down,NF,2897599,2017-11-15,global,
2017-11-15,10,Dusk Till Dawn - Radio Edit,ZAYN,2866003,2017-11-15,global,
2017-11-16,1,rockstar,Post Malone,5380683,2017-11-16,global,
2017-11-16,2,Havana,Camila Cabello,4413281,2017-11-16,global,
2017-11-16,3,New Rules,Dua Lipa,3607901,2017-11-16,global,
2017-11-16,4,Too Good At Goodbyes,Sam Smith,3570839,2017-11-16,global,
2017-11-16,5,Perfect,Ed Sheeran,3374883,2017-11-16,global,
2017-11-16,6,What Lovers Do (feat. SZA),Maroon 5,3269061,2017-11-16,global,
2017-11-16,7,Gucci Gang,Lil Pump,3259738,2017-11-16,global,
2017-11-16,8,Wolves,Selena Gomez,3130111,2017-11-16,global,
2017-11-16,9,Let You Down,NF,2886514,2017-11-16,global,
2017-11-16,10,Dusk Till Dawn - Radio Edit,ZAYN,2823148,2017-11-16,global,
2017-11-17,1,rockstar,Post Malone,5709993,2017-11-17,global,
2017-11-17,2,Havana,Camila Cabello,4566428,2017-11-17,global,
2017-11-17,3,New Rules,Dua Lipa,3726558,2017-11-17,global,
2017-11-17,4,Too Good At Goodbyes,Sam Smith,3516248,2017-11-17,global,
2017-11-17,5,Gucci Gang,Lil Pump,3476899,2017-11-17,global,
2017-11-17,6,Perfect,Ed Sheeran,3433009,2017-11-17,global,
2017-11-17,7,What Lovers Do (feat. SZA),Maroon 5,3360097,2017-11-17,global,
2017-11-17,8,Wolves,Selena Gomez,3244079,2017-11-17,global,
2017-11-17,9,Let You Down,NF,2937359,2017-11-17,global,
2017-11-17,10,Dusk Till Dawn - Radio Edit,ZAYN,2860244,2017-11-17,global,
2017-11-18,1,rockstar,Post Malone,5595327,2017-11-18,global,
2017-11-18,2,Havana,Camila Cabello,4595806,2017-11-18,global,
2017-11-18,3,New Rules,Dua Lipa,3667345,2017-11-18,global,
2017-11-18,4,Gucci Gang,Lil Pump,3489690,2017-11-18,global,
2017-11-18,5,Too Good At Goodbyes,Sam Smith,3319128,2017-11-18,global,
2017-11-18,6,What Lovers Do (feat. SZA),Maroon 5,3301718,2017-11-18,global,
2017-11-18,7,Perfect,Ed Sheeran,3301180,2017-11-18,global,
2017-11-18,8,Wolves,Selena Gomez,3220842,2017-11-18,global,
2017-11-18,9,Let You Down,NF,2811161,2017-11-18,global,
2017-11-18,10,Dusk Till Dawn - Radio Edit,ZAYN,2784599,2017-11-18,global,
2017-11-19,1,rockstar,Post Malone,4856780,2017-11-19,global,
2017-11-19,2,Havana,Camila Cabello,4069117,2017-11-19,global,
2017-11-19,3,New Rules,Dua Lipa,3209374,2017-11-19,global,
2017-11-19,4,Gucci Gang,Lil Pump,3067289,2017-11-19,global,
2017-11-19,5,Perfect,Ed Sheeran,3056308,2017-11-19,global,
2017-11-19,6,Too Good At Goodbyes,Sam Smith,3038467,2017-11-19,global,
2017-11-19,7,Wolves,Selena Gomez,2883756,2017-11-19,global,
2017-11-19,8,What Lovers Do (feat. SZA),Maroon 5,2867836,2017-11-19,global,
2017-11-19,9,Dusk Till Dawn - Radio Edit,ZAYN,2476258,2017-11-19,global,
2017-11-19,10,Let You Down,NF,2464181,2017-11-19,global,
2017-11-20,1,rockstar,Post Malone,5131115,2017-11-20,global,
2017-11-20,2,Havana,Camila Cabello,4127199,2017-11-20,global,
2017-11-20,3,Wolves,Selena Gomez,3347334,2017-11-20,global,
2017-11-20,4,New Rules,Dua Lipa,3324822,2017-11-20,global,
2017-11-20,5,Perfect,Ed Sheeran,3278096,2017-11-20,global,
2017-11-20,6,Too Good At Goodbyes,Sam Smith,3190069,2017-11-20,global,
2017-11-20,7,Gucci Gang,Lil Pump,3084771,2017-11-20,global,
2017-11-20,8,What Lovers Do (feat. SZA),Maroon 5,2954393,2017-11-20,global,
2017-11-20,9,Let You Down,NF,2684729,2017-11-20,global,
2017-11-20,10,Dusk Till Dawn - Radio Edit,ZAYN,2613950,2017-11-20,global,
2017-11-21,1,rockstar,Post Malone,5368949,2017-11-21,global,
2017-11-21,2,Havana,Camila Cabello,4301271,2017-11-21,global,
2017-11-21,3,Wolves,Selena Gomez,3638684,2017-11-21,global,
2017-11-21,4,New Rules,Dua Lipa,3497245,2017-11-21,global,
2017-11-21,5,Perfect,Ed Sheeran,3414794,2017-11-21,global,
2017-11-21,6,Too Good At Goodbyes,Sam Smith,3301326,2017-11-21,global,
2017-11-21,7,Gucci Gang,Lil Pump,3189356,2017-11-21,global,
2017-11-21,8,What Lovers Do (feat. SZA),Maroon 5,3122481,2017-11-21,global,
2017-11-21,9,Let You Down,NF,2829801,2017-11-21,global,
2017-11-21,10,Dusk Till Dawn - Radio Edit,ZAYN,2711832,2017-11-21,global,
2017-11-22,1,rockstar,Post Malone,5489874,2017-11-22,global,
2017-11-22,2,Havana,Camila Cabello,4437974,2017-11-22,global,
2017-11-22,3,Wolves,Selena Gomez,3722111,2017-11-22,global,
2017-11-22,4,New Rules,Dua Lipa,3578386,2017-11-22,global,
2017-11-22,5,Perfect,Ed Sheeran,3442311,2017-11-22,global,
2017-11-22,6,Gucci Gang,Lil Pump,3357472,2017-11-22,global,
2017-11-22,7,Too Good At Goodbyes,Sam Smith,3300149,2017-11-22,global,
2017-11-22,8,What Lovers Do (feat. SZA),Maroon 5,3203191,2017-11-22,global,
2017-11-22,9,Let You Down,NF,2847698,2017-11-22,global,
2017-11-22,10,Silence,Marshmello,2751151,2017-11-22,global,
2017-11-23,1,rockstar,Post Malone,5286566,2017-11-23,global,
2017-11-23,2,Havana,Camila Cabello,4288786,2017-11-23,global,
2017-11-23,3,Wolves,Selena Gomez,3568035,2017-11-23,global,
2017-11-23,4,New Rules,Dua Lipa,3450124,2017-11-23,global,
2017-11-23,5,Perfect,Ed Sheeran,3378212,2017-11-23,global,
2017-11-23,6,Gucci Gang,Lil Pump,3183085,2017-11-23,global,
2017-11-23,7,Too Good At Goodbyes,Sam Smith,3135420,2017-11-23,global,
2017-11-23,8,What Lovers Do (feat. SZA),Maroon 5,2981113,2017-11-23,global,
2017-11-23,9,Échame La Culpa,Luis Fonsi,2777037,2017-11-23,global,
2017-11-23,10,Let You Down,NF,2683944,2017-11-23,global,
2017-11-24,1,rockstar,Post Malone,5341755,2017-11-24,global,
2017-11-24,2,Havana,Camila Cabello,4313471,2017-11-24,global,
2017-11-24,3,New Rules,Dua Lipa,3466845,2017-11-24,global,
2017-11-24,4,Wolves,Selena Gomez,3461514,2017-11-24,global,
2017-11-24,5,Perfect,Ed Sheeran,3289026,2017-11-24,global,
2017-11-24,6,Gucci Gang,Lil Pump,3220660,2017-11-24,global,
2017-11-24,7,Too Good At Goodbyes,Sam Smith,2995035,2017-11-24,global,
2017-11-24,8,What Lovers Do (feat. SZA),Maroon 5,2950183,2017-11-24,global,
2017-11-24,9,Échame La Culpa,Luis Fonsi,2801595,2017-11-24,global,
2017-11-24,10,Let You Down,NF,2668634,2017-11-24,global,
2017-11-25,1,rockstar,Post Malone,5314652,2017-11-25,global,
2017-11-25,2,Havana,Camila Cabello,4459314,2017-11-25,global,
2017-11-25,3,New Rules,Dua Lipa,3557743,2017-11-25,global,
2017-11-25,4,Wolves,Selena Gomez,3427395,2017-11-25,global,
2017-11-25,5,Perfect,Ed Sheeran,3316227,2017-11-25,global,
2017-11-25,6,Gucci Gang,Lil Pump,3286644,2017-11-25,global,
2017-11-25,7,What Lovers Do (feat. SZA),Maroon 5,3016590,2017-11-25,global,
2017-11-25,8,Too Good At Goodbyes,Sam Smith,2981626,2017-11-25,global,
2017-11-25,9,Échame La Culpa,Luis Fonsi,2774559,2017-11-25,global,
2017-11-25,10,Let You Down,NF,2687953,2017-11-25,global,
2017-11-26,1,rockstar,Post Malone,4771396,2017-11-26,global,
2017-11-26,2,Havana,Camila Cabello,3992775,2017-11-26,global,
2017-11-26,3,New Rules,Dua Lipa,3150556,2017-11-26,global,
2017-11-26,4,Wolves,Selena Gomez,3145743,2017-11-26,global,
2017-11-26,5,Perfect,Ed Sheeran,3114614,2017-11-26,global,
2017-11-26,6,Gucci Gang,Lil Pump,2933083,2017-11-26,global,
2017-11-26,7,Too Good At Goodbyes,Sam Smith,2805969,2017-11-26,global,
2017-11-26,8,What Lovers Do (feat. SZA),Maroon 5,2721552,2017-11-26,global,
2017-11-26,9,Let You Down,NF,2451560,2017-11-26,global,
2017-11-26,10,Silence,Marshmello,2397613,2017-11-26,global,
2017-11-27,1,rockstar,Post Malone,5040180,2017-11-27,global,
2017-11-27,2,Havana,Camila Cabello,4088752,2017-11-27,global,
2017-11-27,3,Wolves,Selena Gomez,3383407,2017-11-27,global,
2017-11-27,4,Perfect,Ed Sheeran,3372490,2017-11-27,global,
2017-11-27,5,New Rules,Dua Lipa,3295799,2017-11-27,global,
2017-11-27,6,Too Good At Goodbyes,Sam Smith,2996002,2017-11-27,global,
2017-11-27,7,Gucci Gang,Lil Pump,2977295,2017-11-27,global,
2017-11-27,8,What Lovers Do (feat. SZA),Maroon 5,2867106,2017-11-27,global,
2017-11-27,9,Let You Down,NF,2750960,2017-11-27,global,
2017-11-27,10,Silence,Marshmello,2577801,2017-11-27,global,
2017-11-28,1,rockstar,Post Malone,5192318,2017-11-28,global,
2017-11-28,2,Havana,Camila Cabello,4207781,2017-11-28,global,
2017-11-28,3,Wolves,Selena Gomez,3490859,2017-11-28,global,
2017-11-28,4,Perfect,Ed Sheeran,3480461,2017-11-28,global,
2017-11-28,5,New Rules,Dua Lipa,3404561,2017-11-28,global,
2017-11-28,6,Too Good At Goodbyes,Sam Smith,3073701,2017-11-28,global,
2017-11-28,7,Gucci Gang,Lil Pump,3044694,2017-11-28,global,
2017-11-28,8,What Lovers Do (feat. SZA),Maroon 5,2957941,2017-11-28,global,
2017-11-28,9,Let You Down,NF,2823006,2017-11-28,global,
2017-11-28,10,Silence,Marshmello,2666963,2017-11-28,global,
2017-11-29,1,rockstar,Post Malone,5223465,2017-11-29,global,
2017-11-29,2,Havana,Camila Cabello,4257229,2017-11-29,global,
2017-11-29,3,Wolves,Selena Gomez,3536714,2017-11-29,global,
2017-11-29,4,Perfect,Ed Sheeran,3479906,2017-11-29,global,
2017-11-29,5,New Rules,Dua Lipa,3460796,2017-11-29,global,
2017-11-29,6,Too Good At Goodbyes,Sam Smith,3084511,2017-11-29,global,
2017-11-29,7,Gucci Gang,Lil Pump,3020573,2017-11-29,global,
2017-11-29,8,What Lovers Do (feat. SZA),Maroon 5,2984754,2017-11-29,global,
2017-11-29,9,Let You Down,NF,2891457,2017-11-29,global,
2017-11-29,10,Échame La Culpa,Luis Fonsi,2707688,2017-11-29,global,
2017-11-30,1,rockstar,Post Malone,5228929,2017-11-30,global,
2017-11-30,2,Havana,Camila Cabello,4241521,2017-11-30,global,
2017-11-30,3,Perfect,Ed Sheeran,3511554,2017-11-30,global,
2017-11-30,4,Wolves,Selena Gomez,3466799,2017-11-30,global,
2017-11-30,5,New Rules,Dua Lipa,3422976,2017-11-30,global,
2017-11-30,6,Too Good At Goodbyes,Sam Smith,3043697,2017-11-30,global,
2017-11-30,7,Gucci Gang,Lil Pump,2984948,2017-11-30,global,
2017-11-30,8,What Lovers Do (feat. SZA),Maroon 5,2929532,2017-11-30,global,
2017-11-30,9,Let You Down,NF,2860821,2017-11-30,global,
2017-11-30,10,Échame La Culpa,Luis Fonsi,2707129,2017-11-30,global,
2017-12-01,1,rockstar,Post Malone,5528701,2017-12-01,global,
2017-12-01,2,Havana,Camila Cabello,4359172,2017-12-01,global,
2017-12-01,3,Perfect Duet (Ed Sheeran & Beyoncé),Ed Sheeran,4250965,2017-12-01,global,
2017-12-01,4,Wolves,Selena Gomez,3590643,2017-12-01,global,
2017-12-01,5,New Rules,Dua Lipa,3543617,2017-12-01,global,
2017-12-01,6,Perfect,Ed Sheeran,3451720,2017-12-01,global,
2017-12-01,7,Gucci Gang,Lil Pump,3248924,2017-12-01,global,
2017-12-01,8,What Lovers Do (feat. SZA),Maroon 5,3072433,2017-12-01,global,
2017-12-01,9,Let You Down,NF,3032537,2017-12-01,global,
2017-12-01,10,Too Good At Goodbyes,Sam Smith,3028094,2017-12-01,global,
2017-12-02,1,rockstar,Post Malone,5342456,2017-12-02,global,
2017-12-02,2,Havana,Camila Cabello,4310665,2017-12-02,global,
2017-12-02,3,Perfect Duet (Ed Sheeran & Beyoncé),Ed Sheeran,3773598,2017-12-02,global,
2017-12-02,4,New Rules,Dua Lipa,3492593,2017-12-02,global,
2017-12-02,5,Wolves,Selena Gomez,3479067,2017-12-02,global,
2017-12-02,6,Gucci Gang,Lil Pump,3271274,2017-12-02,global,
2017-12-02,7,All I Want for Christmas Is You,Mariah Carey,3145919,2017-12-02,global,
2017-12-02,8,Perfect,Ed Sheeran,3099253,2017-12-02,global,
2017-12-02,9,What Lovers Do (feat. SZA),Maroon 5,2975112,2017-12-02,global,
2017-12-02,10,Let You Down,NF,2881716,2017-12-02,global,
2017-12-03,1,rockstar,Post Malone,4642479,2017-12-03,global,
2017-12-03,2,Havana,Camila Cabello,3808722,2017-12-03,global,
2017-12-03,3,Perfect Duet (Ed Sheeran & Beyoncé),Ed Sheeran,3414655,2017-12-03,global,
2017-12-03,4,All I Want for Christmas Is You,Mariah Carey,3216235,2017-12-03,global,
2017-12-03,5,Wolves,Selena Gomez,3174570,2017-12-03,global,
2017-12-03,6,New Rules,Dua Lipa,3065301,2017-12-03,global,
2017-12-03,7,Gucci Gang,Lil Pump,2906172,2017-12-03,global,
2017-12-03,8,Perfect,Ed Sheeran,2805877,2017-12-03,global,
2017-12-03,9,Too Good At Goodbyes,Sam Smith,2617449,2017-12-03,global,
2017-12-03,10,What Lovers Do (feat. SZA),Maroon 5,2593290,2017-12-03,global,
2017-12-04,1,rockstar,Post Malone,4844938,2017-12-04,global,
2017-12-04,2,Havana,Camila Cabello,3938866,2017-12-04,global,
2017-12-04,3,Perfect Duet (Ed Sheeran & Beyoncé),Ed Sheeran,3639976,2017-12-04,global,
2017-12-04,4,Wolves,Selena Gomez,3319316,2017-12-04,global,
2017-12-04,5,New Rules,Dua Lipa,3218169,2017-12-04,global,
2017-12-04,6,Perfect,Ed Sheeran,2970853,2017-12-04,global,
2017-12-04,7,Gucci Gang,Lil Pump,2875368,2017-12-04,global,
2017-12-04,8,Too Good At Goodbyes,Sam Smith,2866807,2017-12-04,global,
2017-12-04,9,Let You Down,NF,2817074,2017-12-04,global,
2017-12-04,10,What Lovers Do (feat. SZA),Maroon 5,2748072,2017-12-04,global,
2017-12-05,1,rockstar,Post Malone,4951729,2017-12-05,global,
2017-12-05,2,Havana,Camila Cabello,3988347,2017-12-05,global,
2017-12-05,3,Perfect Duet (Ed Sheeran & Beyoncé),Ed Sheeran,3599698,2017-12-05,global,
2017-12-05,4,Wolves,Selena Gomez,3368184,2017-12-05,global,
2017-12-05,5,New Rules,Dua Lipa,3304986,2017-12-05,global,
2017-12-05,6,Perfect,Ed Sheeran,2994760,2017-12-05,global,
2017-12-05,7,Too Good At Goodbyes,Sam Smith,2914913,2017-12-05,global,
2017-12-05,8,Gucci Gang,Lil Pump,2908185,2017-12-05,global,
2017-12-05,9,Let You Down,NF,2806187,2017-12-05,global,
2017-12-05,10,What Lovers Do (feat. SZA),Maroon 5,2803066,2017-12-05,global,
2017-12-06,1,rockstar,Post Malone,4898880,2017-12-06,global,
2017-12-06,2,Havana,Camila Cabello,3946898,2017-12-06,global,
2017-12-06,3,Perfect Duet (Ed Sheeran & Beyoncé),Ed Sheeran,3494065,2017-12-06,global,
2017-12-06,4,New Rules,Dua Lipa,3316137,2017-12-06,global,
2017-12-06,5,Wolves,Selena Gomez,3295229,2017-12-06,global,
2017-12-06,6,Perfect,Ed Sheeran,2953070,2017-12-06,global,
2017-12-06,7,Too Good At Goodbyes,Sam Smith,2871537,2017-12-06,global,
2017-12-06,8,Gucci Gang,Lil Pump,2845495,2017-12-06,global,
2017-12-06,9,Let You Down,NF,2818137,2017-12-06,global,
2017-12-06,10,What Lovers Do (feat. SZA),Maroon 5,2758889,2017-12-06,global,
2017-12-07,1,rockstar,Post Malone,4943602,2017-12-07,global,
2017-12-07,2,Havana,Camila Cabello,3954124,2017-12-07,global,
2017-12-07,3,New Rules,Dua Lipa,3322611,2017-12-07,global,
2017-12-07,4,Perfect Duet (Ed Sheeran & Beyoncé),Ed Sheeran,3314904,2017-12-07,global,
2017-12-07,5,Wolves,Selena Gomez,3172459,2017-12-07,global,
2017-12-07,6,Perfect,Ed Sheeran,2938557,2017-12-07,global,
2017-12-07,7,Too Good At Goodbyes,Sam Smith,2828956,2017-12-07,global,
2017-12-07,8,Gucci Gang,Lil Pump,2810407,2017-12-07,global,
2017-12-07,9,Let You Down,NF,2735912,2017-12-07,global,
2017-12-07,10,All I Want for Christmas Is You,Mariah Carey,2682297,2017-12-07,global,
2017-12-08,1,rockstar,Post Malone,5108111,2017-12-08,global,
2017-12-08,2,Havana,Camila Cabello,4100029,2017-12-08,global,
2017-12-08,3,New Rules,Dua Lipa,3353151,2017-12-08,global,
2017-12-08,4,Perfect Duet (Ed Sheeran & Beyoncé),Ed Sheeran,3276093,2017-12-08,global,
2017-12-08,5,Wolves,Selena Gomez,3209709,2017-12-08,global,
2017-12-08,6,All I Want for Christmas Is You,Mariah Carey,3091475,2017-12-08,global,
2017-12-08,7,Gucci Gang,Lil Pump,2916060,2017-12-08,global,
2017-12-08,8,Perfect,Ed Sheeran,2905738,2017-12-08,global,
2017-12-08,9,Let You Down,NF,2785445,2017-12-08,global,
2017-12-08,10,Too Good At Goodbyes,Sam Smith,2770577,2017-12-08,global,
2017-12-09,1,rockstar,Post Malone,4944231,2017-12-09,global,
2017-12-09,2,Havana,Camila Cabello,4053696,2017-12-09,global,
2017-12-09,3,All I Want for Christmas Is You,Mariah Carey,3646794,2017-12-09,global,
2017-12-09,4,New Rules,Dua Lipa,3256007,2017-12-09,global,
2017-12-09,5,Wolves,Selena Gomez,3078716,2017-12-09,global,
2017-12-09,6,Perfect Duet (Ed Sheeran & Beyoncé),Ed Sheeran,3023499,2017-12-09,global,
2017-12-09,7,Gucci Gang,Lil Pump,2911178,2017-12-09,global,
2017-12-09,8,Perfect,Ed Sheeran,2686213,2017-12-09,global,
2017-12-09,9,Let You Down,NF,2632759,2017-12-09,global,
2017-12-09,10,What Lovers Do (feat. SZA),Maroon 5,2628660,2017-12-09,global,
2017-12-10,1,rockstar,Post Malone,4310584,2017-12-10,global,
2017-12-10,2,Havana,Camila Cabello,3543293,2017-12-10,global,
2017-12-10,3,All I Want for Christmas Is You,Mariah Carey,3506287,2017-12-10,global,
2017-12-10,4,New Rules,Dua Lipa,2823580,2017-12-10,global,
2017-12-10,5,Wolves,Selena Gomez,2724433,2017-12-10,global,
2017-12-10,6,Perfect Duet (Ed Sheeran & Beyoncé),Ed Sheeran,2660358,2017-12-10,global,
2017-12-10,7,Gucci Gang,Lil Pump,2554957,2017-12-10,global,
2017-12-10,8,Last Christmas,Wham!,2542487,2017-12-10,global,
2017-12-10,9,Perfect,Ed Sheeran,2455060,2017-12-10,global,
2017-12-10,10,Too Good At Goodbyes,Sam Smith,2419917,2017-12-10,global,
2017-12-11,1,rockstar,Post Malone,4509781,2017-12-11,global,
2017-12-11,2,Havana,Camila Cabello,3653984,2017-12-11,global,
2017-12-11,3,New Rules,Dua Lipa,2985620,2017-12-11,global,
2017-12-11,4,Wolves,Selena Gomez,2974942,2017-12-11,global,
2017-12-11,5,Perfect Duet (Ed Sheeran & Beyoncé),Ed Sheeran,2859749,2017-12-11,global,
2017-12-11,6,All I Want for Christmas Is You,Mariah Carey,2775593,2017-12-11,global,
2017-12-11,7,Perfect,Ed Sheeran,2633200,2017-12-11,global,
2017-12-11,8,Too Good At Goodbyes,Sam Smith,2630227,2017-12-11,global,
2017-12-11,9,Let You Down,NF,2578015,2017-12-11,global,
2017-12-11,10,Gucci Gang,Lil Pump,2544007,2017-12-11,global,
